name,cleaned_text,reviews.rating,sentiment
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",best cocktail product ever husband yr career bartender changed game staple bar smooth light make impossible,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",im impressed fact mannhattan mix represented robert porter natural ingredient laden fake chemical prefer drink taste real fresh balanced mix lovely complement whiskey choice highly recommend mix,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",amazing shocked smooth tasty usually buy cocktail mix friend recommended one glad love defiantly staple home party,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",say never thought buying mix like tasty delicious add favorite whiskey robert porter ice super easy manhattan smooth taste amazing highly recommended,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",wasnt sure first inexpensivebut thought id give shot far exceeded expectation delicious smooth super impressed plus doesnt hurt guy bottle cutejust sayin,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",superb drink day dont feel like getting dressed upscale bar downtown invite friend share cocktail home elegant drink sophisticated palate cocktail staple home bar,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",personally pre made mix bought entertaining friend night extremely impressed smooth balanced everyone loved manhattan add whiskey bourbon choice artificial flavor high fructose corn syrup mix either pure cane sugar honestly probably safer using liqueur market bartender im telling get product,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",used manhattan mixer weekend pool party absolute hit cocktail delicious simple make one conversational piece party,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",great stuff wasnt sure expect trying first time ive tried manhattan mix easy make even easier drink delicious smooth wonderful palette next time im im going buy also get friend great stuff please keep stock,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",love great product prefect party graduation summer bbqs,4.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",full bodied delicious use get together im needing manhattan home work,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",fan manhattan although rarely buy mix however decided give try price couldnt beat smooth taste authentic true manhattan follow direction bottle simple great tasting mixer good size bottle good price,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",best buy manhattan perfect tasty smooth party first tried drink went purchased party coming share think people love love,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",great tasting fool proof mix served stylish bottle,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",delicious actually make perfect tasting smooth manhattan like pro great product,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",party last night hit fantastic mix whoever put together know stuff highly recommended,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",amazing product absolutely love,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",product simple easy use ive tried different manhatan mix one far favorite mesh well w burbon flavor dont overpower try mask burbon like product essential mini bar home amazing product,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",manhattan almost everyday work wife bought try although decent necessary spend money quality vermouth course best bourbon one afford,2.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",ive already went bottle stuff great tasting smooth easy make favorite drink manhattan definitely recommend premium mixer,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",must every home bar easy get,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",amazing product make making cocktail easy taste great,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",good really make craft cocktail home really easy hard find natural product day especially mixer really love one taste excellent im going try mixer one definitely new favorite mixer,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",love mix easy taste delicious,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",tasting smooth flavor mix discovered natural way enjoy manhattan,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",mix star party could make fast enough guest drink,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Manhattan Mix, 25.3 fl oz",although manhattan mix love add many cocktail flavor complex elevate flavor profile concoction,5.0,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",little tart like,4.0,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",great mix make excellent margarita add tequila,5.0,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",small amount price wont make mistake,1.0,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",bomb,5.0,-1
"Pain Is Good Most Wanted Cajun Spice Bloody Mary Mix, 32 fl oz",sweet hit like fire,4.0,1
"Pain Is Good Most Wanted Cajun Spice Bloody Mary Mix, 32 fl oz",good spice cool label bottle,4.0,1
"Pain Is Good Most Wanted Cajun Spice Bloody Mary Mix, 32 fl oz",poor packaging wrapping shipping two three bottle broke arrival,3.0,-1
"Bud Light Lime Grape-Ahh-Rita Margarita, 25 fl oz",love grape juice twist must try,5.0,1
"Pinnacle Whipped Flavored Vodka, 375 mL",everything great product cheap price perfect taste mixing flavor soda make delicious,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",im single malt scotch guy generally two finger neat quality cigar week stressful day ill couple beer work family get home trouble beer gut come trend looking something similar favorite scotch little budget drink daily jim beam black awesome substitute rich white oak aroma flavor isnt near smooth favorite scotch flavor point thank jim beam putting great whiskey affordable price youve got customer life,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",exceptionally good flavor,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",matter go year various bourbon tastingsjim beam black head shoulder rest matter price tag,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",im personally wild turkey drinker cudos jim beam producing classy commercial got right girl spokesperson good job classy,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",seriously ask whats great isnt great,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",explanation necessary,5.0,0
"Jim Beam Black Bourbon Whiskey, 375.0 ML",first started drinking jim bean went camping didnt want carry bear around tried jim bean first red stag cherry tried devil cut came home hooked ever since usually mix coke drpepper,5.0,-1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",best bourbon buy one smoothest bourbon ive tasted typically drink woodford reserve eagle rare tried buy bottle every two week,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",beam best smooth,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",tried jb black first time tonight smooth made whiskey sour awesome thanks jim beam awesome bourbon,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",enjoying jb black past three year flavor o higher proof bur another without collapsing disappeared even extensive liquor store area happened double oaked ok match black find sonoma county california,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",bought early december didnt make new year one awesome keep great work,5.0,1
"Jim Beam Black Bourbon Whiskey, 375.0 ML",absolutely love love love,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",really like compact easy use pressure washer would buy instant using,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",first powerful gas model bad review describe gas model would peel paint one strong need something wash clean work fine concrete dirt need peel paint get gas one,3.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",lucky purchase power washer sale patio porch look like new drive way sidewalk look new well decided power wash house water everything done hour easy use great investment great review barbecue pit next,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",used lot clean wheel well truck road pack underside riding mower disappointed see year use pump developed leak would cost fix buying new unit retired cant afford buy one every year look like,2.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",youre going take time pressure wash driveway house worth time effort nozzle small actual dirt come amount normal hose,2.0,-1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",also got sam spring sale messed father year old electric pressure washer didnt high hope looking something inexpensive would clean driveway grill fence every often yes gas model powerful theyre expensive need maintain first build quality seems rugged metal coupling hose v plastic dad old one well concrete cleaned big circle washer ok job turbo washer really get done see photo big circle washer would good maintaining deep clean also issue cleaning grill year grease overall year warranty im pretty happy,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",bought assembled used clean concrete mold mildew moss worked great,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",got power washing job love small yet powerful come variety different accessory would end paying money,4.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",sam club percent pleasing sale product everything electrical electronic grocery furniture building product recreational mechanical etc black max pressure washer get five star sale price best recommended youngest son purchase one love thanks sam club,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",great electric pressure washer scrubber worked great patio,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",purchased electric model avoid another gas engine model work good cleaning patio aggregate step walk driveway light weight easy store priced accordingly,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",im woman doesnt like wait husband help something operate surprised nicely cleaned composite decking year oldcement step green moss black stain able clean also used scott outdoor soap easily attach different nozzle attachment hated gas power washer much trouble hope one last good value,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",bought article sale good deal doesnt lot power work,3.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",purchase pressure washer month ago used happy got lot bang buck really like,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",size work good two gas one cant use inside due fume electric one job,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",great price work great,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",need great attachment powerful gas powered knew purchase,4.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",nice machine slower gas machine get job done,4.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",used black max pressure washer countless time since arrived able clean green moss type mold clay brick courtyard year piece equipment easy handle even small person love pressure washer,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",gas pressure washer worked well couple year minor repair finally went kaput need light cleaning one started without problem job intended reasonably priced,5.0,1
"Jack Daniel's Master Distiller Series Tennessee Whiskey, 750mL",bought last year used strong enough much wash car sprayer plastic rugged sprayer ailed year internal component rusted even though washer drained threaded connection sprayer plastic cheaply made junkyard,1.0,1
"Schweppes Diet Tonic Water, 1 L",schweppes make good diet tonic prefer canada dry seems hold fizz longer dont drink generic found offbrands taste good compared schweppes canada dry please dont stop carrying even add canada dry thing suggest stock shelf time maybe one two shelf sartell walmart,4.0,1
"Schweppes Diet Tonic Water, 1 L",drink tonic water one best tasting great walmart available ship home hope continue,5.0,1
